ID,Name,Macroarea,Latitude,Longitude,Glottocode,ISO639P3code,Source
abad1241,Abadi,Papunesia,-9.03389,146.992,abad1241,kbt,abvd;barlowpacific;numerals
abag1245,Abaga,Papunesia,-6.12028,145.665,abag1245,abg,barlowpacific
abai1240,Abai Sungai,Papunesia,5.55394,118.306,abai1240,abf,numerals
abai1241,Abai Tubu-Abai Sembuak,Papunesia,3.524226,116.162455,abai1241,,barlowpacific
abau1245,Abau,Papunesia,-3.97222,141.324,abau1245,aau,barlowpacific;numerals
aben1249,Abenlen Ayta,Papunesia,15.4131,120.2,aben1249,abp,abvd;numerals
abin1243,Abinomn,Papunesia,-2.92281,138.891,abin1243,bsa,barlowpacific;numerals
abom1238,Abom,Papunesia,-8.42448,142.842,abom1238,aob,numerals
abua1245,Abu' Arapesh,Papunesia,-3.461612,142.917031,abua1245,aah,barlowpacific
abui1241,Abui,Papunesia,-8.31058,124.588,abui1241,abz,barlowpacific;lexirumah;numerals
abun1252,Abun,Papunesia,-0.57073,132.416,abun1252,kgr,barlowpacific;numerals
abuu1241,Abu,Papunesia,-4.24027,144.474,abuu1241,ado,barlowpacific
achi1257,Acehnese,Papunesia,3.90757,96.6032,achi1257,ace,abvd;barlowpacific;googleuninum;numerals
adan1251,Adang,Papunesia,-8.18958,124.448,adan1251,adn,lexirumah;numerals
adas1235,Adasen,Papunesia,17.8187,120.905,adas1235,tiu,numerals
adon1237,Adonara,Papunesia,-8.32027,123.159,adon1237,adr,lexirumah;numerals
adze1240,Adzera,Papunesia,-6.39394,146.294,adze1240,adz,barlowpacific;numerals
aeka1244,Aeka,Papunesia,-8.855095,147.99477,aeka1244,aez,barlowpacific
aeky1238,Aekyom,Papunesia,-5.88478,141.532,aeky1238,awi,barlowpacific
agar1252,Agarabi,Papunesia,-6.20604,145.917,agar1252,agd,barlowpacific;numerals
aghu1255,Aghu,Papunesia,-6.34674,140.043,aghu1255,ahh,barlowpacific
agii1245,Agi,Papunesia,-3.49104,142.387,agii1245,aif,barlowpacific
agob1244,Agob-Ende-Kawam,Papunesia,-9.08521,142.532,agob1244,kit,barlowpacific;ids-lindseyende;numerals
agta1234,Agta-Pahanan,Papunesia,17.0538,122.2802,agta1234,apf,barlowpacific
agus1235,Agusan Manobo,Papunesia,8.62731,125.742,agus1235,msm,numerals
agut1237,Agutaynen,Papunesia,10.5328,119.655,agut1237,agn,abvd;numerals
ahin1234,Ahin-Kayapa Kalanguya,Papunesia,16.321,120.90003,ahin1234,kak,abvd;barlowpacific;numerals
aigh1235,Aighon,Papunesia,-5.99488,150.272,aigh1235,aix,numerals
aikl1237,Aiklep,Papunesia,-6.23575,149.571,aikl1237,mwg,barlowpacific;numerals
aime1238,Aimele,Papunesia,-6.68656,142.656,aime1238,ail,numerals
ainb1238,Ainbai,Papunesia,-3.09214,141.149,ainb1238,aic,
aiom1240,Aiome,Papunesia,-5.13467,144.765,aiom1240,aki,barlowpacific
airo1242,Airoran,Papunesia,-1.8522,138.158,airo1242,air,barlowpacific;numerals
ajie1238,Ajië,Papunesia,-21.3029,165.468,ajie1238,aji,abvd;numerals
akei1237,Akei,Papunesia,-15.6377,166.767,akei1237,tsr,abvd;numerals
akkk1240,Ak,Papunesia,-3.57026,141.784,akkk1240,akq,barlowpacific
akla1240,Aklanon,Papunesia,11.55432,122.35413,akla1240,akl,abvd;numerals
akol1237,Akolet,Papunesia,-6.22711,150.182,akol1237,akt,abvd;barlowpacific;numerals
akoy1238,Akoye,Papunesia,-7.66067,145.669,akoy1238,miw,barlowpacific
akru1241,Chini,Papunesia,-4.88687,144.821,akru1241,afi,barlowpacific
alab1246,Alabat Island Agta,Papunesia,14.1217,122.014,alab1246,dul,abvd;numerals
alam1246,Alamblak,Papunesia,-4.66307,143.316,alam1246,amp,barlowpacific;numerals
alan1249,Alangan,Papunesia,13.0982,121.022,alan1249,alj,abvd;numerals
alba1269,Inland-Buhi-Daraga Bikol,Papunesia,13.1989,123.49,alba1269,bhk,abvd;barlowpacific;numerals
alek1238,Alekano,Papunesia,-6.03901,145.387,alek1238,gah,barlowpacific;numerals
alor1247,Alorese,Papunesia,-8.20382,124.264,alor1247,aol,barlowpacific;lexirumah;numerals
alun1238,Alune,Papunesia,-3.11477,128.394,alun1238,alp,abvd;barlowpacific;numerals
amah1245,Amahai,Papunesia,-3.32028,128.939,amah1245,amq,abvd;barlowpacific;numerals
amai1246,Amaimon,Papunesia,-5.18742,145.368,amai1246,ali,barlowpacific
amal1242,Amal,Papunesia,-4.04517,141.995,amal1242,aad,barlowpacific
amam1246,Amam,Papunesia,-7.9,146.92,amam1246,,barlowpacific
aman1265,Amanab,Papunesia,-3.51516,141.178,aman1265,amn,barlowpacific;numerals
amap1240,Ama (Papua New Guinea),Papunesia,-4.20192,141.658,amap1240,amm,barlowpacific
amar1272,Amara,Papunesia,-5.55778,148.68,amar1272,aie,abvd;numerals
amar1273,Amarasi,Papunesia,-10.21751,123.96373,amar1273,aaz,lexirumah;numerals
amba1265,Ambai,Papunesia,-1.88126,136.526,amba1265,amk,abvd;barlowpacific;numerals
amba1266,Amba (Solomon Islands),Papunesia,-11.2958,166.498,amba1266,utp,abvd;numerals
amba1267,Ambala Ayta,Papunesia,14.8156,120.283,amba1267,abc,numerals
amba1269,Ambakich,Papunesia,-4.23181,144.285,amba1269,aew,barlowpacific
ambe1248,Ambelau,Papunesia,-3.85919,127.196,ambe1248,amv,barlowpacific;numerals
ambl1237,Amblong,Papunesia,-15.5169,166.95,ambl1237,alm,abvd;numerals
ambo1250,Ambonese Malay,Papunesia,-3.71342,128.184,ambo1250,abs,abvd;barlowpacific
ambr1239,Ambrak,Papunesia,-3.61,142.56,ambr1239,aag,
ambu1247,Ambulas,Papunesia,-3.7801,143.059,ambu1247,abt,barlowpacific;numerals
amel1241,Amele,Papunesia,-5.29126,145.687,amel1241,aey,barlowpacific;numerals
amga1235,Amganad Ifugao,Papunesia,16.9016,121.042,amga1235,ifa,abvd;numerals
amis1246,Amis,Papunesia,23.0917,121.348,amis1246,ami,abvd;numerals
amol1235,Mol,Papunesia,-3.46843,142.532,amol1235,alx,barlowpacific
ampa1239,Ampanang,Papunesia,-0.79259,116.349,ampa1239,apg,barlowpacific
amto1250,Amto,Papunesia,-4.12165,141.339,amto1250,amt,barlowpacific
anak1240,Anakalangu,Papunesia,-9.63425,119.605,anak1240,akg,abvd;numerals
anam1247,Anam,Papunesia,-4.68869,145.051,anam1247,pda,barlowpacific
anam1248,Anamuxra,Papunesia,-4.63762,144.991,anam1248,imi,barlowpacific
anda1283,Andai,Papunesia,-4.96449,143.637,anda1283,afd,barlowpacific
anda1284,Andarum,Papunesia,-4.48734,144.767,anda1284,aod,barlowpacific
andi1257,Andio,Papunesia,-0.88368,123.174,andi1257,bzb,abvd;numerals
andr1248,Andra-Hus,Papunesia,-2.05894,147.085,andr1248,anx,abvd;barlowpacific;numerals
anei1239,Aneityum,Papunesia,-20.1864,169.825,anei1239,aty,abvd;numerals
anem1248,Aneme Wake,Papunesia,-9.75911,148.479,anem1248,aby,barlowpacific
anem1249,Anem,Papunesia,-5.54836,148.993,anem1249,anz,barlowpacific;numerals
anga1290,Angaataha,Papunesia,-7.15012,146.352,anga1290,agm,barlowpacific;numerals
anga1292,Angal Heneng,Papunesia,-6.13347,143.478,anga1292,akh,barlowpacific
anga1293,Angal,Papunesia,-6.0127,143.592,anga1293,age,barlowpacific;numerals
anga1294,Angal Enen,Papunesia,-6.23296,143.583,anga1294,aoe,barlowpacific
angg1239,Angguruk Yali,Papunesia,-4.0836,139.457,angg1239,yli,barlowpacific
ango1254,Angor,Papunesia,-3.7167,141.199,ango1254,agg,barlowpacific;numerals
ango1255,Angoram,Papunesia,-4.07758,144.028,ango1255,aog,barlowpacific
anja1238,Anjam,Papunesia,-5.45899,145.717,anja1238,boj,barlowpacific
anka1246,Ankave,Papunesia,-7.19444,145.754,anka1246,aak,barlowpacific;numerals
anor1241,Anor,Papunesia,-4.98449,144.801,anor1241,anj,barlowpacific
ansu1237,Ansus,Papunesia,-1.7543,135.866,ansu1237,and,abvd;barlowpacific;numerals
anta1255,Antankarana Malagasy,Africa,-13.2164,49.2402,anta1255,xmv,barlowpacific
anuk1239,Anuki,Papunesia,-9.6692,149.822,anuk1239,aui,abvd;barlowpacific;numerals
anus1237,Korur,Papunesia,-2.26271,139.502,anus1237,auq,barlowpacific;numerals
anut1237,Anuta,Papunesia,-11.61,169.85,anut1237,aud,abvd;numerals
aohe1237,Aoheng-Seputan,Papunesia,0.87404,114.127,aohe1237,pni,barlowpacific;numerals
aore1237,Aore,Papunesia,-15.5753,167.166,aore1237,aor,abvd
apal1255,Apalik,Papunesia,-6.29002,149.96,apal1255,apo,barlowpacific;numerals
apal1256,Apali,Papunesia,-5.1727,145.023,apal1256,ena,barlowpacific;numerals
apma1240,Apma,Papunesia,-15.8559,168.189,apma1240,app,abvd;barlowpacific;numerals
apma1241,Ap Ma,Papunesia,-4.35147,144.085,apma1241,kbx,barlowpacific
aput1237,Aputai,Papunesia,-7.84732,126.496,aput1237,apx,abvd;lexirumah;numerals
arak1252,Araki,Papunesia,-15.632997,166.952542,arak1252,akr,abvd;numerals
aral1243,Aralle-Tabulahan,Papunesia,-2.78397,119.319,aral1243,atq,barlowpacific;numerals
aram1253,Arammba,Papunesia,-8.29593,141.445,aram1253,stk,barlowpacific;numerals
aran1237,Dombano,Papunesia,-2.08016,132.983,aran1237,jbj,barlowpacific;lexirumah
araw1272,Arawum,Papunesia,-5.52787,145.903,araw1272,awm,barlowpacific
area1240,'Are'are,Papunesia,-9.20699,161.158,area1240,alu,abvd;numerals
aree1239,Are,Papunesia,-9.67147,149.999,aree1239,mwc,barlowpacific
argu1237,Arguni,Papunesia,-2.645798,132.5556,argu1237,agf,abvd;barlowpacific;lexirumah;numerals
arha1237,Arhâ,Papunesia,-21.2866,165.273,arha1237,aqr,abvd
arho1237,Arhö,Papunesia,-21.3183,165.161,arho1237,aok,abvd
arib1240,Aribwaung,Papunesia,-6.65252,146.919,arib1240,ylu,barlowpacific;numerals
arib1241,Aribwatsa,Papunesia,-6.72266,146.991,arib1241,laz,numerals
arif1239,Arifama-Miniafia,Papunesia,-9.15565,149.246,arif1239,aai,barlowpacific;numerals
arii1243,Ari,Papunesia,-7.95526,142.4,arii1243,aac,barlowpacific
arop1242,Arop-Sissano,Papunesia,-3.06984,142.12,arop1242,aps,abvd;barlowpacific;numerals
arop1243,Arop-Lokep,Papunesia,-5.31671,147.103,arop1243,apr,barlowpacific;numerals
aros1241,Arosi,Papunesia,-10.2441,161.432,aros1241,aia,abvd;numerals
arta1239,Arta,Papunesia,16.4185,121.656,arta1239,atz,abvd;numerals
arua1260,Aruamu,Papunesia,-4.28957,144.842,arua1260,msy,barlowpacific;numerals
arue1240,Aruek,Papunesia,-3.37841,142.715,arue1240,aur,barlowpacific
aruo1240,Srenge,Papunesia,-3.45782,142.478,aruo1240,lsr,barlowpacific
asar1240,Asaro'o,Papunesia,-5.68263,146.508,asar1240,mtv,barlowpacific;numerals
asil1242,Asilulu,Papunesia,-3.67302,127.952,asil1242,asl,abvd;barlowpacific;numerals
asko1238,Askopan,Papunesia,-6.22539,155.307,asko1238,eiv,barlowpacific
asss1237,As,Papunesia,-0.75267,131.728,asss1237,asz,abvd;numerals
asue1235,Asue Awyu,Papunesia,-5.98341,139.123,asue1235,psa,barlowpacific;numerals
asum1237,Asumboa,Papunesia,-11.2969,166.499,asum1237,aua,abvd;numerals
ataa1240,Ata,Papunesia,9.715,122.9,ataa1240,atm,
atam1240,Ata Manobo,Papunesia,7.7789,125.499,atam1240,atd,abvd;numerals
atay1247,Atayal,Papunesia,24.5209,121.388,atay1247,tay,abvd;numerals
atem1241,Mand,Papunesia,-5.08137,144.806,atem1241,ate,barlowpacific
atii1237,Ati,Papunesia,11.1539,122.512,atii1237,atk,abvd
atoh1238,Atohwaim,Papunesia,-6.27123,138.666,atoh1238,aqm,barlowpacific
auhe1237,'Auhelawa,Papunesia,-10.0959,151.002,auhe1237,kud,abvd;numerals
aulu1238,Aulua,Papunesia,-16.3579,167.697,aulu1238,aul,abvd;numerals
aust1304,Austral,Papunesia,-23.3843,-149.462,aust1304,aut,abvd;numerals
auuu1241,Au,Papunesia,-3.53277,142.105,auuu1241,avt,barlowpacific;numerals
auwe1239,Auwe,Papunesia,-3.33662,141.254,auwe1239,smf,barlowpacific
auye1238,Auye,Papunesia,-3.43705,136.096,auye1238,auu,numerals
avau1237,Avau,Papunesia,-6.24342,150.427,avau1237,avb,abvd;barlowpacific;numerals
avok1244,Avok,Papunesia,-16.536653,167.773866,avok1244,,abvd
awad1244,Awad Bing,Papunesia,-5.59896,146.355,awad1244,bcu,abvd;barlowpacific;numerals
awap1236,Awa (Papua New Guinea),Papunesia,-6.65534,145.714,awap1236,awb,barlowpacific;numerals
awar1248,Awara,Papunesia,-6.16986,146.372,awar1248,awx,numerals
awar1249,Awar,Papunesia,-4.13554,144.836,awar1249,aya,barlowpacific
awbo1238,Awbono,Papunesia,-5.05875,139.724,awbo1238,awh,barlowpacific
awer1241,Awera,Papunesia,-2.71886,136.063,awer1241,awr,numerals
awia1234,Awiakay-Karimba,Papunesia,-4.67314,143.71036,awia1234,,numerals
awiy1238,Awiyaana,Papunesia,-6.54079,145.76,awiy1238,auy,barlowpacific
awtu1239,Awtuw,Papunesia,-3.53129,141.928,awtu1239,kmn,barlowpacific
awun1245,Auwon,Papunesia,-3.79671,141.999,awun1245,aww,barlowpacific
awyi1241,Awyi,Papunesia,-3.00564,140.604,awyi1241,auw,barlowpacific
axam1237,Axamb,Papunesia,-16.4838,167.707,axam1237,ahb,abvd;numerals
ayip1235,Ayi (Papua New Guinea),Papunesia,-3.95946,142.407,ayip1235,ayq,
ayiw1239,Äiwoo,Papunesia,-10.282595,166.328715,ayiw1239,nfl,abvd;numerals
baba1267,Baba Malay,Eurasia,1.75414,103.076,baba1267,mbf,barlowpacific
baba1268,Babatana,Papunesia,-7.22281,157.149,baba1268,baa,abvd;numerals
babu1240,Babuza,Papunesia,24.0017,120.585,babu1240,bzg,abvd;numerals
baca1243,Bacanese Malay,Papunesia,-0.62275,127.49,baca1243,btj,barlowpacific
bada1261,Bada (Indonesia),Papunesia,-1.80249,120.319,bada1261,bhz,barlowpacific;numerals
badi1247,Ngkontar Baedi,Papunesia,-8.85301,140.753,badi1247,khd,
badu1237,Badui,Papunesia,-6.35359,106.177,badu1237,bac,
baeg1237,Baeggu,Papunesia,-8.49014,160.771,baeg1237,bvd,abvd;numerals
bael1237,Baelelea,Papunesia,-8.41627,160.721,bael1237,bvc,abvd
baet1237,Baetora,Papunesia,-15.2574,168.159,baet1237,btr,abvd;numerals
bagu1251,Bagusa,Papunesia,-1.98844,137.914,bagu1251,bqb,barlowpacific
bagu1252,Bagupi,Papunesia,-5.07778,145.632,bagu1252,bpi,barlowpacific
baha1257,Bahau,Papunesia,0.30801,115.332,baha1257,bhv,numerals
baha1258,Baham,Papunesia,-3.10628,132.637,baha1258,bdw,barlowpacific;lexirumah;numerals
bahi1254,Bahinemo,Papunesia,-4.55527,142.832,bahi1254,bjh,barlowpacific;numerals
baho1237,Bahonsuai,Papunesia,-2.22572,121.707,baho1237,bsu,abvd
baib1251,Baibai,Papunesia,-3.42672,141.345,baib1251,bbf,barlowpacific
baik1238,Baikeno,Papunesia,-9.32991,124.256,baik1238,bkx,numerals
baim1245,Baimak,Papunesia,-5.18943,145.606,baim1245,bmx,barlowpacific
baim1246,Bai-Maclay,Papunesia,-5.64319,146.44581,baim1246,,
baki1244,Baki,Papunesia,-16.7096,168.165,baki1244,bki,abvd;numerals
baku1263,Bakumpai,Papunesia,-1.98842,114.77,baku1263,bkr,numerals
bala1310,Balangao,Papunesia,17.0994,121.272,bala1310,blw,abvd;numerals
bala1311,Balangingi,Papunesia,6.011614,121.686646,bala1311,sse,numerals
bala1314,Balaesang,Papunesia,-0.05644,119.689,bala1314,bls,barlowpacific;numerals
bala1315,Balantak,Papunesia,-0.86809,123.289,bala1315,blz,numerals
bala1316,Balade,Papunesia,-20.25,164.2,bala1316,,abvd
bali1278,Balinese,Papunesia,-8.35714,115.075,bali1278,ban,abvd;googleuninum;numerals
bali1279,Balinese Malay,Papunesia,-8.355884,114.648391,bali1279,mhp,barlowpacific
balu1257,Paluai,Papunesia,-2.5604,147.282,balu1257,blq,abvd;barlowpacific;numerals
bamb1270,Bambam,Papunesia,-3.02759,119.201,bamb1270,ptu,numerals
bamu1257,Bamu,Papunesia,-7.93818,143.545,bamu1257,bcf,barlowpacific
bana1288,Banao Itneg,Papunesia,17.5643,121.05,bana1288,bjx,
bana1292,Banaro,Papunesia,-4.56615,144.329,bana1292,byz,barlowpacific
band1353,Banda Malay,Papunesia,-4.55565,129.905,band1353,bpq,barlowpacific
band1355,Banda (Indonesia),Papunesia,-5.42138,133.142,band1355,bnd,lexirumah;numerals
bang1365,Bangka,Papunesia,-1.73288,105.897,bang1365,mfb,abvd
bang1368,Banggai,Papunesia,-1.58305,123.171,bang1368,bgz,abvd;barlowpacific;numerals
banj1239,Banjar,Papunesia,0.747105,115.79,banj1239,bjn,abvd;barlowpacific;googleuninum
bann1247,Bannoni,Papunesia,-6.23061,155.128,bann1247,bcm,abvd;barlowpacific;numerals
bant1286,Bantik,Papunesia,1.44586,124.846,bant1286,bnq,abvd;barlowpacific;numerals
bant1288,Bantoanon,Papunesia,12.5194,122.034,bant1288,bno,abvd;numerals
bant1293,Bantayanon,Papunesia,11.2144,123.755,bant1293,bfx,numerals
bara1367,Barakai,Papunesia,-6.7394,134.671,bara1367,baj,numerals
bara1369,Bara Malagasy,Africa,-23.9716,45.5937,bara1369,bhr,barlowpacific
bara1370,Baram Kayan,Papunesia,3.51211,114.482,bara1370,kys,abvd;barlowpacific
bara1371,Baras,Papunesia,-1.5667,119.342,bara1371,brs,barlowpacific;numerals
bara1375,Barapasi,Papunesia,-2.28732,137.054,bara1375,brp,numerals
bara1378,Baramu,Papunesia,-8.4885,143.002,bara1378,bmz,barlowpacific
barg1252,Bargam,Papunesia,-4.8723,145.756,barg1252,mlp,barlowpacific;numerals
bari1286,Bariai,Papunesia,-5.5087,148.666,bari1286,bch,abvd;barlowpacific;numerals
bari1290,Bariji,Papunesia,-9.231,148.454,bari1290,bjc,barlowpacific
bari1298,Barikewa,Papunesia,-7.09739,143.99279,bari1298,jbk,barlowpacific
baro1253,Barok,Papunesia,-3.47672,152.193,baro1253,bjk,abvd;barlowpacific;numerals
baru1267,Baruya,Papunesia,-6.89261,145.818,baru1267,byr,barlowpacific;numerals
baru1269,Baruga,Papunesia,-9.40132,148.761,baru1269,bjz,barlowpacific
basa1286,Basap,Papunesia,1.41405,117.942,basa1286,bdb,numerals
basa1287,Basay,Papunesia,25.0046,121.857,basa1287,byq,abvd;numerals
bata1288,Batak Simalungun,Papunesia,3.04372,98.9083,bata1288,bts,numerals
bata1289,Batak Toba,Papunesia,2.35498,99.1761,bata1289,bbc,abvd;barlowpacific;googleuninum;numerals
bata1290,Batak Angkola,Papunesia,1.66127,99.60248,bata1290,akb,abvd;barlowpacific;numerals
bata1291,Batak Mandailing,Papunesia,0.85805,99.898,bata1291,btm,abvd;barlowpacific;numerals
bata1292,Batak Alas-Kluet,Papunesia,3.4293,97.8123,bata1292,btz,numerals
bata1293,Batak Karo,Papunesia,2.12787,98.2517,bata1293,btx,abvd;barlowpacific;numerals
bata1294,Batak Dairi,Papunesia,2.51438,98.2427,bata1294,btd,barlowpacific
bata1295,Batanta,Papunesia,-0.862394,130.646,bata1295,,
bata1297,Bataan Ayta,Papunesia,14.4153,120.49,bata1297,ayt,barlowpacific
bata1298,Batad Ifugao,Papunesia,16.8266,121.23,bata1298,ifb,abvd;numerals
bata1301,Batak,Papunesia,10.1115,119.025,bata1301,bya,abvd;barlowpacific;numerals
bati1253,Bati (Indonesia),Papunesia,-3.61403,130.815,bati1253,bvt,barlowpacific
batu1258,Batuley,Papunesia,-5.814412,134.784314,batu1258,bay,abvd;lexirumah;numerals
batu1260,Batui,Papunesia,-1.254442,122.487151,batu1260,zbt,numerals
baub1235,Bau-Jagoi Bidayuh,Papunesia,1.54467,109.985,baub1235,sne,abvd;barlowpacific
baur1252,Bauro,Papunesia,-10.5826,161.863,baur1252,bxa,abvd;numerals
bauu1244,Bau,Papunesia,-5.26465,145.611,bauu1244,bbd,barlowpacific;numerals
bauw1240,Bauwaki,Papunesia,-9.82577,148.815,bauw1240,bwk,barlowpacific
bauz1241,Bauzi,Papunesia,-2.44717,137.629,bauz1241,bvz,numerals
bayb1234,Baybayanon,Papunesia,10.6956,124.8086,bayb1234,bvy,
bayo1260,Bayono,Papunesia,-5.21728,139.617,bayo1260,byl,barlowpacific;numerals
beam1240,Beami,Papunesia,-6.14949,142.508,beam1240,beo,barlowpacific;numerals
bebe1252,Bebeli,Papunesia,-5.63282,150.323,bebe1252,bek,abvd;barlowpacific;numerals
bedo1237,Bedoanas,Papunesia,-2.74438,132.566,bedo1237,bed,barlowpacific;lexirumah;numerals
beka1241,Riuk Bekati',Papunesia,1.3307,109.576,beka1241,bei,abvd
bela1260,Lemeting,Papunesia,4.96207,114.933,bela1260,beg,abvd;numerals
beli1258,Beli (Papua New Guinea),Papunesia,-3.67881,142.34,beli1258,bey,barlowpacific
bena1264,Benabena,Papunesia,-6.09974,145.534,bena1264,bef,barlowpacific
beng1287,Benggoi,Papunesia,-3.13924,130.091,beng1287,bgy,
bent1237,Bentong,Papunesia,-4.76004,119.806,bent1237,bnu,
beny1237,Benyadu',Papunesia,0.78534,109.753,beny1237,byd,numerals
bepo1240,Bepour,Papunesia,-4.5985,145.442,bepo1240,bie,barlowpacific
bera1262,Berau Malay,Papunesia,1.6687,117.934,bera1262,bve,barlowpacific
beri1253,Berinomo,Papunesia,-4.41689,142.463,beri1253,bit,
beri1254,Berik,Papunesia,-2.26904,138.866,beri1254,bkl,barlowpacific;numerals
beso1237,Besoa,Papunesia,-1.60095,120.379,beso1237,bep,numerals
beta1252,Betawi,Papunesia,-6.21174,107.022,beta1252,bew,barlowpacific
beta1253,Betaf,Papunesia,-2.12422,139.255,beta1253,bfe,barlowpacific
biag1234,Biage,Papunesia,-8.8794,147.6533,biag1234,bdf,barlowpacific
biak1248,Biak,Papunesia,-0.9523,135.879,biak1248,bhw,abvd;barlowpacific;lexirumah;numerals
bian1251,Bian Marind,Papunesia,-7.35942,140.568,bian1251,bpv,barlowpacific;numerals
bian1252,Biangai,Papunesia,-7.33882,146.765,bian1252,big,barlowpacific;numerals
biat1246,Biatah Bidayuh,Papunesia,1.17596,110.254,biat1246,bth,numerals
biem1237,Biem,Papunesia,-3.61342,144.816,biem1237,bmc,barlowpacific;numerals
bier1244,Bierebo,Papunesia,-16.6663,168.154,bier1244,bnk,abvd;numerals
bier1246,Bieria,Papunesia,-16.7867,168.232,bier1246,brj,abvd;numerals
biga1238,Biga,Papunesia,-1.99574,130.272,biga1238,bhc,barlowpacific;numerals
bign1238,Big Nambas,Papunesia,-16.0903,167.239,bign1238,nmb,abvd;numerals
biha1246,Bih,Eurasia,12.483333,108.016667,biha1246,ibh,barlowpacific
bila1257,Karen,Papunesia,-4.93116,145.559,bila1257,bql,barlowpacific
bilb1241,Bilibil,Papunesia,-5.26505,145.764,bilb1241,brz,abvd;barlowpacific;numerals
bilb1242,Bilba,Papunesia,-10.6503,123.307,bilb1242,bpz,barlowpacific
bilu1244,Bilur,Papunesia,-4.39732,152.334,bilu1244,bxf,abvd;barlowpacific
bilu1245,Bilua,Papunesia,-7.92388,156.663,bilu1245,blb,abvd;barlowpacific;numerals
bima1247,Bima,Papunesia,-8.57376,118.445,bima1247,bhp,abvd;lexirumah;numerals
bimi1240,Bimin,Papunesia,-5.38732,142.04,bimi1240,bhl,barlowpacific;numerals
bina1271,Bina (Papua New Guinea),Papunesia,-10.2667,149.661,bina1271,bmn,numerals
bina1274,Binahari-Ma,Papunesia,-10.133855,148.723092,bina1274,,barlowpacific
bina1275,Binahari-Neme,Papunesia,-10.0874,148.835,bina1275,bxz,barlowpacific
bina1277,Binandere,Papunesia,-8.37433,147.884,bina1277,bhg,barlowpacific
bine1240,Bine,Papunesia,-9.08879,142.893,bine1240,bon,barlowpacific;numerals
bino1237,Binongan Itneg,Papunesia,17.5972,120.876,bino1237,itb,abvd;numerals
bint1245,Bintauna,Papunesia,0.75069,123.486,bint1245,bne,numerals
bint1246,Bintulu,Papunesia,3.867,113.634,bint1246,bny,abvd;numerals
binu1244,Talaandig-Binukid,Papunesia,8.15933,124.892,binu1244,bkd,abvd
binu1245,Binumarien,Papunesia,-6.22068,146.102,binu1245,bjr,barlowpacific;numerals
bipi1237,Bipi,Papunesia,-2.11115,146.398,bipi1237,biq,abvd;barlowpacific;numerals
bira1254,Birao,Papunesia,-9.73716,160.52,bira1254,brr,abvd;numerals
biri1259,Biritai,Papunesia,-2.92042,137.68,biri1259,bqq,numerals
bisi1244,Bisis,Papunesia,-4.46238,143.058,bisi1244,bnw,
biso1243,Bisorio,Papunesia,-4.77763,143.213,biso1243,bir,barlowpacific
bitu1242,Bitur,Papunesia,-8.51839,142.71,bitu1242,mcc,numerals
biwa1243,Biwat,Papunesia,-4.39429,143.873,biwa1243,bwm,barlowpacific
biyo1244,Biyom,Papunesia,-5.79929,145.348,biyo1244,bpm,barlowpacific
blab1237,Blablanga,Papunesia,-8.15058,159.419,blab1237,blp,abvd;numerals
blaf1238,Mblafe-Ránmo,Papunesia,-8.56161,141.226,blaf1238,bfh,barlowpacific;numerals
blag1240,Blagar,Papunesia,-8.31787,124.251,blag1240,beu,lexirumah;numerals
boan1242,Boano (Maluku),Papunesia,-2.95535,127.953,boan1242,bzn,numerals
boan1243,Boano (Sulawesi),Papunesia,0.51152,120.992,boan1243,bzl,barlowpacific;numerals
bobo1254,Bobot,Papunesia,-3.43514,130.179,bobo1254,bty,abvd;lexirumah;numerals
bobo1255,Bobongko,Papunesia,-0.36759,121.922,bobo1255,bgb,numerals
boga1247,Bogaya,Papunesia,-5.54487,142.255,boga1247,boq,barlowpacific
boik1241,Boikin,Papunesia,-3.68297,143.474,boik1241,bzf,barlowpacific;numerals
bola1250,Bola,Papunesia,-5.55792,150.095,bola1250,bnp,abvd;barlowpacific;numerals
bola1252,Bolango,Papunesia,0.39044,123.888,bola1252,bld,barlowpacific;numerals
boli1256,Bolinao,Papunesia,16.3071,119.853,boli1256,smk,abvd;numerals
bolo1268,Bolongan,Papunesia,2.75927,117.293,bolo1268,blj,barlowpacific
bone1254,Bonerate,Papunesia,-7.37657,121.792,bone1254,bna,abvd;barlowpacific;lexirumah
bone1255,Bonerif,Papunesia,-2.09529,139.208,bone1255,bnv,barlowpacific
bong1287,Bonggo,Papunesia,-2.28044,139.576,bong1287,bpg,barlowpacific;numerals
bong1289,Bonggi,Papunesia,7.29249,117.174,bong1289,bdg,abvd;barlowpacific;numerals
bong1291,Bongu,Papunesia,-5.50519,145.806,bong1291,bpu,barlowpacific
bonk1244,Bonkiman,Papunesia,-5.84007,146.738,bonk1244,bop,barlowpacific
book1241,Bookan,Papunesia,5.32519,116.474,book1241,bnb,numerals
bopa1235,Bo (Papua New Guinea),Papunesia,-4.32114,141.45,bopa1235,bpw,barlowpacific
bore1247,Borei,Papunesia,-4.08697,144.715,bore1247,gai,barlowpacific
boro1279,Borong,Papunesia,-6.56688,147.511,boro1279,ksr,barlowpacific;numerals
bose1237,Boselewa,Papunesia,-9.44763,150.693,bose1237,bwf,numerals
bosn1248,Bosngun,Papunesia,-4.16201,144.647,bosn1248,bqs,barlowpacific
boto1242,Botolan Sambal,Papunesia,15.2315,120.164,boto1242,sbl,abvd;numerals
